FOLIO_I,FOLIO_INT,id_tortillas,tortillas,pa1_t,pa4_t,maquina2,completa,ponde_f,estrato,est_sel,upm,region,x_region
10038018,10038018_05,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,18569.7653678326,2,102,1003800010035,4,5
10038018,10038018_05,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,18569.7653678326,2,102,1003800010035,4,5
10038018,10038018_05,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ361,1,18569.7653678326,2,102,1003800010035,4,5
10038018,10038018_05,161,Tortillas de harina de trigo,9, ,MQ361,1,18569.7653678326,2,102,1003800010035,4,5
11002005,11002005_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ350,1,6515.00222678555,2,112,1100200010111,4,4
11002005,11002005_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ350,1,6515.00222678555,2,112,1100200010111,4,4
11002005,11002005_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,9,MQ350,1,6515.00222678555,2,112,1100200010111,4,4
11002005,11002005_01,161,Tortillas de harina de trigo,9, ,MQ350,1,6515.00222678555,2,112,1100200010111,4,4
11002009,11002009_05,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ350,1,10396.4061636853,2,112,1100200010111,4,4
11002009,11002009_05,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ350,1,10396.4061636853,2,112,1100200010111,4,4
11002009,11002009_05,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ350,1,10396.4061636853,2,112,1100200010111,4,4
11002009,11002009_05,161,Tortillas de harina de trigo,1,2,MQ350,1,10396.4061636853,2,112,1100200010111,4,4
11002010,11002010_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ350,1,12675.4213079415,2,112,1100200010111,4,4
11002010,11002010_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ350,1,12675.4213079415,2,112,1100200010111,4,4
11002010,11002010_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,15,MQ350,1,12675.4213079415,2,112,1100200010111,4,4
11002010,11002010_03,161,Tortillas de harina de trigo,9, ,MQ350,1,12675.4213079415,2,112,1100200010111,4,4
11002013,11002013_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ346,1,5957.37580466536,2,112,1100200010111,4,4
11002013,11002013_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,5957.37580466536,2,112,1100200010111,4,4
11002013,11002013_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ346,1,5957.37580466536,2,112,1100200010111,4,4
11002013,11002013_01,161,Tortillas de harina de trigo,9, ,MQ346,1,5957.37580466536,2,112,1100200010111,4,4
11002014,11002014_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ346,1,16029.3586253841,2,112,1100200010111,4,4
11002014,11002014_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,16029.3586253841,2,112,1100200010111,4,4
11002014,11002014_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ346,1,16029.3586253841,2,112,1100200010111,4,4
11002014,11002014_01,161,Tortillas de harina de trigo,9, ,MQ346,1,16029.3586253841,2,112,1100200010111,4,4
11002016,11002016_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ346,1,13319.6889969222,2,112,1100200010111,4,4
11002016,11002016_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,13319.6889969222,2,112,1100200010111,4,4
11002016,11002016_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ346,1,13319.6889969222,2,112,1100200010111,4,4
11002016,11002016_02,161,Tortillas de harina de trigo,9, ,MQ346,1,13319.6889969222,2,112,1100200010111,4,4
11002017,11002017_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ346,1,25281.3786190917,2,112,1100200010111,4,4
11002017,11002017_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,25281.3786190917,2,112,1100200010111,4,4
11002017,11002017_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ346,1,25281.3786190917,2,112,1100200010111,4,4
11002017,11002017_03,161,Tortillas de harina de trigo,9, ,MQ346,1,25281.3786190917,2,112,1100200010111,4,4
11002018,11002018_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,1,MQ346,1,7985.42115709133,2,112,1100200010111,4,4
11002018,11002018_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,7985.42115709133,2,112,1100200010111,4,4
11002018,11002018_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ346,1,7985.42115709133,2,112,1100200010111,4,4
11002018,11002018_03,161,Tortillas de harina de trigo,9, ,MQ346,1,7985.42115709133,2,112,1100200010111,4,4
11002034,11002034_03,158,Tortillas de maiz de nixtamal (hecho en casa),3,2,MQ354,1,11384.3675074607,2,112,1100200010111,4,4
11002034,11002034_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ354,1,11384.3675074607,2,112,1100200010111,4,4
11002034,11002034_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ354,1,11384.3675074607,2,112,1100200010111,4,4
11002034,11002034_03,161,Tortillas de harina de trigo,9, ,MQ354,1,11384.3675074607,2,112,1100200010111,4,4
11002035,11002035_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,2,MQ354,1,15315.4213589698,2,112,1100200010111,4,4
11002035,11002035_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ354,1,15315.4213589698,2,112,1100200010111,4,4
11002035,11002035_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ354,1,15315.4213589698,2,112,1100200010111,4,4
11002035,11002035_01,161,Tortillas de harina de trigo,9, ,MQ354,1,15315.4213589698,2,112,1100200010111,4,4
11002038,11002038_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ354,1,21297.9576906089,2,112,1100200010111,4,4
11002038,11002038_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ354,1,21297.9576906089,2,112,1100200010111,4,4
11002038,11002038_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,MQ354,1,21297.9576906089,2,112,1100200010111,4,4
11002038,11002038_01,161,Tortillas de harina de trigo,9, ,MQ354,1,21297.9576906089,2,112,1100200010111,4,4
11002047,11002047_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,6,MQ366,1,9297.64816875173,1,111,1100200000018,4,4
11002047,11002047_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,9297.64816875173,1,111,1100200000018,4,4
11002047,11002047_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ366,1,9297.64816875173,1,111,1100200000018,4,4
11002047,11002047_02,161,Tortillas de harina de trigo,9, ,MQ366,1,9297.64816875173,1,111,1100200000018,4,4
11002050,11002050_02,158,Tortillas de maiz de nixtamal (hecho en casa),3,12,MQ368,1,11241.2632320085,1,111,1100200000018,4,4
11002050,11002050_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,11241.2632320085,1,111,1100200000018,4,4
11002050,11002050_02,160,Tortillas de maiz de masa (comprada) o de tortillería,4,12,MQ368,1,11241.2632320085,1,111,1100200000018,4,4
11002050,11002050_02,161,Tortillas de harina de trigo,9, ,MQ368,1,11241.2632320085,1,111,1100200000018,4,4
11002052,11002052_05,158,Tortillas de maiz de nixtamal (hecho en casa),7,12,MQ368,1,7923.43441343393,1,111,1100200000018,4,4
11002052,11002052_05,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,7923.43441343393,1,111,1100200000018,4,4
11002052,11002052_05,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ368,1,7923.43441343393,1,111,1100200000018,4,4
11002052,11002052_05,161,Tortillas de harina de trigo,1,4,MQ368,1,7923.43441343393,1,111,1100200000018,4,4
11002057,11002057_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,15,MQ367,1,13510.8270360783,1,111,1100200000018,4,4
11002057,11002057_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,13510.8270360783,1,111,1100200000018,4,4
11002057,11002057_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ367,1,13510.8270360783,1,111,1100200000018,4,4
11002057,11002057_03,161,Tortillas de harina de trigo,9, ,MQ367,1,13510.8270360783,1,111,1100200000018,4,4
11002059,11002059_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,MQ366,1,6994.26438403747,1,111,1100200000018,4,4
11002059,11002059_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,6994.26438403747,1,111,1100200000018,4,4
11002059,11002059_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ366,1,6994.26438403747,1,111,1100200000018,4,4
11002059,11002059_03,161,Tortillas de harina de trigo,9, ,MQ366,1,6994.26438403747,1,111,1100200000018,4,4
11002061,11002061_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ368,1,9997.58092289417,1,111,1100200000018,4,4
11002061,11002061_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,9997.58092289417,1,111,1100200000018,4,4
11002061,11002061_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ368,1,9997.58092289417,1,111,1100200000018,4,4
11002061,11002061_01,161,Tortillas de harina de trigo,9, ,MQ368,1,9997.58092289417,1,111,1100200000018,4,4
11002067,11002067_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ367,1,12166.8811220537,1,111,1100200000018,4,4
11002067,11002067_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,12166.8811220537,1,111,1100200000018,4,4
11002067,11002067_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,MQ367,1,12166.8811220537,1,111,1100200000018,4,4
11002067,11002067_02,161,Tortillas de harina de trigo,9, ,MQ367,1,12166.8811220537,1,111,1100200000018,4,4
11002069,11002069_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,6,MQ367,1,4961.50803759553,1,111,1100200000018,4,4
11002069,11002069_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,4961.50803759553,1,111,1100200000018,4,4
11002069,11002069_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ367,1,4961.50803759553,1,111,1100200000018,4,4
11002069,11002069_03,161,Tortillas de harina de trigo,9, ,MQ367,1,4961.50803759553,1,111,1100200000018,4,4
11002070,11002070_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ367,1,4103.66301081224,1,111,1100200000018,4,4
11002070,11002070_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,4103.66301081224,1,111,1100200000018,4,4
11002070,11002070_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ367,1,4103.66301081224,1,111,1100200000018,4,4
11002070,11002070_01,161,Tortillas de harina de trigo,9, ,MQ367,1,4103.66301081224,1,111,1100200000018,4,4
11004004,11004004_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,6,MQ366,1,18686.7974267292,1,111,1100400000050,4,4
11004004,11004004_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,18686.7974267292,1,111,1100400000050,4,4
11004004,11004004_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ366,1,18686.7974267292,1,111,1100400000050,4,4
11004004,11004004_01,161,Tortillas de harina de trigo,2,2,MQ366,1,18686.7974267292,1,111,1100400000050,4,4
11004007,11004007_01,158,Tortillas de maiz de nixtamal (hecho en casa),6,6,MQ368,1,7670.28744073531,1,111,1100400000050,4,4
11004007,11004007_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,7670.28744073531,1,111,1100400000050,4,4
11004007,11004007_01,160,Tortillas de maiz de masa (comprada) o de tortillería,1,3,MQ368,1,7670.28744073531,1,111,1100400000050,4,4
11004007,11004007_01,161,Tortillas de harina de trigo,9, ,MQ368,1,7670.28744073531,1,111,1100400000050,4,4
11004009,11004009_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,9,MQ368,1,18686.7974267292,1,111,1100400000050,4,4
11004009,11004009_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,18686.7974267292,1,111,1100400000050,4,4
11004009,11004009_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ368,1,18686.7974267292,1,111,1100400000050,4,4
11004009,11004009_02,161,Tortillas de harina de trigo,9, ,MQ368,1,18686.7974267292,1,111,1100400000050,4,4
11004011,11004011_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,10,MQ368,1,22292.0732313949,1,111,1100400000050,4,4
11004011,11004011_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,22292.0732313949,1,111,1100400000050,4,4
11004011,11004011_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ368,1,22292.0732313949,1,111,1100400000050,4,4
11004011,11004011_03,161,Tortillas de harina de trigo,9, ,MQ368,1,22292.0732313949,1,111,1100400000050,4,4
11004017,11004017_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ366,1,15526.8111333762,1,111,1100400000050,4,4
11004017,11004017_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,15526.8111333762,1,111,1100400000050,4,4
11004017,11004017_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ366,1,15526.8111333762,1,111,1100400000050,4,4
11004017,11004017_01,161,Tortillas de harina de trigo,9, ,MQ366,1,15526.8111333762,1,111,1100400000050,4,4
11004025,11004025_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,10,MQ368,1,11108.1605530872,1,111,1100400000050,4,4
11004025,11004025_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,11108.1605530872,1,111,1100400000050,4,4
11004025,11004025_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ368,1,11108.1605530872,1,111,1100400000050,4,4
11004025,11004025_02,161,Tortillas de harina de trigo,9, ,MQ368,1,11108.1605530872,1,111,1100400000050,4,4
11004027,11004027_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,MQ367,1,9685.05797581056,1,111,1100400000050,4,4
11004027,11004027_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,9685.05797581056,1,111,1100400000050,4,4
11004027,11004027_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ367,1,9685.05797581056,1,111,1100400000050,4,4
11004027,11004027_02,161,Tortillas de harina de trigo,9, ,MQ367,1,9685.05797581056,1,111,1100400000050,4,4
11005004,11005004_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ368,1,8565.71578321449,2,112,1100500330575,4,4
11005004,11005004_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,8565.71578321449,2,112,1100500330575,4,4
11005004,11005004_01,160,Tortillas de maiz de masa (comprada) o de tortillería,6,12,MQ368,1,8565.71578321449,2,112,1100500330575,4,4
11005004,11005004_01,161,Tortillas de harina de trigo,1,3,MQ368,1,8565.71578321449,2,112,1100500330575,4,4
11005013,11005013_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ368,1,14299.8774390224,2,112,1100500330575,4,4
11005013,11005013_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ368,1,14299.8774390224,2,112,1100500330575,4,4
11005013,11005013_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ368,1,14299.8774390224,2,112,1100500330575,4,4
11005013,11005013_01,161,Tortillas de harina de trigo,9, ,MQ368,1,14299.8774390224,2,112,1100500330575,4,4
11005016,11005016_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ367,1,51726.4263966443,2,112,1100500330575,4,4
11005016,11005016_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,51726.4263966443,2,112,1100500330575,4,4
11005016,11005016_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,11,MQ367,1,51726.4263966443,2,112,1100500330575,4,4
11005016,11005016_03,161,Tortillas de harina de trigo,9, ,MQ367,1,51726.4263966443,2,112,1100500330575,4,4
11005017,11005017_06,158,Tortillas de maiz de nixtamal (hecho en casa),2,5,MQ367,1,13900.5366901464,2,112,1100500330575,4,4
11005017,11005017_06,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,13900.5366901464,2,112,1100500330575,4,4
11005017,11005017_06,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ367,1,13900.5366901464,2,112,1100500330575,4,4
11005017,11005017_06,161,Tortillas de harina de trigo,9, ,MQ367,1,13900.5366901464,2,112,1100500330575,4,4
11005020,11005020_01,158,Tortillas de maiz de nixtamal (hecho en casa),6,3,MQ367,1,17578.6415519038,2,112,1100500330575,4,4
11005020,11005020_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ367,1,17578.6415519038,2,112,1100500330575,4,4
11005020,11005020_01,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,MQ367,1,17578.6415519038,2,112,1100500330575,4,4
11005020,11005020_01,161,Tortillas de harina de trigo,9, ,MQ367,1,17578.6415519038,2,112,1100500330575,4,4
11005032,11005032_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ366,1,6248.62220738011,2,112,1100500330575,4,4
11005032,11005032_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,6248.62220738011,2,112,1100500330575,4,4
11005032,11005032_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ366,1,6248.62220738011,2,112,1100500330575,4,4
11005032,11005032_02,161,Tortillas de harina de trigo,9, ,MQ366,1,6248.62220738011,2,112,1100500330575,4,4
11005033,11005033_04,158,Tortillas de maiz de nixtamal (hecho en casa),2,9,MQ366,1,12497.2444147602,2,112,1100500330575,4,4
11005033,11005033_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,12497.2444147602,2,112,1100500330575,4,4
11005033,11005033_04,160,Tortillas de maiz de masa (comprada) o de tortillería,2,9,MQ366,1,12497.2444147602,2,112,1100500330575,4,4
11005033,11005033_04,161,Tortillas de harina de trigo,9, ,MQ366,1,12497.2444147602,2,112,1100500330575,4,4
11005035,11005035_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ366,1,13132.4557092898,2,112,1100500330575,4,4
11005035,11005035_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,13132.4557092898,2,112,1100500330575,4,4
11005035,11005035_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ366,1,13132.4557092898,2,112,1100500330575,4,4
11005035,11005035_02,161,Tortillas de harina de trigo,9, ,MQ366,1,13132.4557092898,2,112,1100500330575,4,4
11005036,11005036_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ366,1,5873.63367991851,2,112,1100500330575,4,4
11005036,11005036_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ366,1,5873.63367991851,2,112,1100500330575,4,4
11005036,11005036_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ366,1,5873.63367991851,2,112,1100500330575,4,4
11005036,11005036_03,161,Tortillas de harina de trigo,9, ,MQ366,1,5873.63367991851,2,112,1100500330575,4,4
11007003,11007003_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ346,1,12167.7004347665,3,113,110070001018A,4,4
11007003,11007003_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ346,1,12167.7004347665,3,113,110070001018A,4,4
11007003,11007003_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ346,1,12167.7004347665,3,113,110070001018A,4,4
11007003,11007003_01,161,Tortillas de harina de trigo,9, ,MQ346,1,12167.7004347665,3,113,110070001018A,4,4
11007011,11007011_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ350,1,15415.9938513649,3,113,110070001018A,4,4
